video_id,video_url,title,video_type,published_at,channel_id,channel_title,channel_url,source_person_ids,source_person_names,source_team_names,source_seasons,division,detected_season_id,detected_week,detected_stage,detected_round,match_status,best_match_id,confidence,confidence_tier,match_basis,confidence_explanation,perspective_person,opponent,view_count,like_count,comment_count,duration,duration_seconds,stats_fetched_at,views_baseline_median,views_multiplier,views_percentile,views_z_score,video_highlight_reasons,views_week_factor,views_opponent_factor,views_expected,views_trend_multiplier,views_trend_percentile,views_trend_z_score,views_trend_highlight_reasons,source_urls
_RsRig74l0s,https://www.youtube.com/watch?v=_RsRig74l0s,GPL [S6] - Teambuilding Spieltag 11 - vs. Elekids Club,teambuilding,2019-06-25T14:25:05Z,UCIgpF-qa1qagv0Xg2O5_6RQ,Tabasco TV,https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ,person_tabasco_tv,Tabasco TV,Aggron Berlin;Insirnapes,season_004;season_006;season_007,,season_006,11,regular_season,,teambuilding,,,,,,Tabasco TV,,1988,163,35,PT44M13S,2653,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=_RsRig74l0s;https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ
LyqPdOYC81w,https://www.youtube.com/watch?v=LyqPdOYC81w,GPL [S6] - Spieltag 11 - vs. Crinchilla: Teambuilding,teambuilding,2019-06-25T17:00:04Z,UCYdaMHNraDfWMxVTlrlnK6w,Cabgolord,https://www.youtube.com/c/Cabgolord,person_fnupa,Cabgolord,Blades Enforcer;Cabgosport;Doomforce;Slicing Knights,season_002;season_003;season_004;season_005;season_006,,season_006,11,regular_season,,teambuilding,,,,,,Cabgolord,,220,14,7,PT19M48S,1188,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=LyqPdOYC81w;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord
2IC2Ix83aDM,https://www.youtube.com/watch?v=2IC2Ix83aDM,GPL [S6] - Spieltag 11 - vs. Niemandsland: Team Building!,teambuilding,2019-06-25T17:15:00Z,UCQgltvBttK8SuEXTAajWs4Q,RegiBang,https://www.youtube.com/user/RegiBang,person_regibang,RegiBang,Flexing Masskito;Glorious Emperors;Launching Dragapults;Lucha Libres;Pillar Mons;Tectass Toppas,season_002;season_003;season_004;season_006;season_007;season_008,,season_006,11,regular_season,,teambuilding,,,,,,RegiBang,,2088,131,11,PT13M18S,798,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=2IC2Ix83aDM;https://www.youtube.com/user/RegiBang
pgbyWKbWMhc,https://www.youtube.com/watch?v=pgbyWKbWMhc,GPL [S6] - Spieltag 11 - vs. Tectass Toppas: Team Building,teambuilding,2019-06-25T18:36:23Z,UC9IbY6Z6TYU7xyc5_cgJpLg,BelmontGabriel,https://www.youtube.com/user/BelmontGabriel,person_belmontgabriel,BelmontGabriel,Igalima Impoleon;Niemandsland;Symphonic Swellow;Victory Instinct,season_005;season_006;season_007;season_008;season_009,,season_006,11,regular_season,,teambuilding,,,,,,BelmontGabriel,,525,35,6,PT24M44S,1484,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=pgbyWKbWMhc;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP
qHTAM8fvLRg,https://www.youtube.com/watch?v=qHTAM8fvLRg,GPL [S6] - Spieltag 11 - vs. Tectass Toppas: WHAT DE FISH?!?!,game,2019-06-26T11:00:13Z,UC9IbY6Z6TYU7xyc5_cgJpLg,BelmontGabriel,https://www.youtube.com/user/BelmontGabriel,person_belmontgabriel,BelmontGabriel,Igalima Impoleon;Niemandsland;Symphonic Swellow;Victory Instinct,season_005;season_006;season_007;season_008;season_009,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0128,100,high,"season,week,channel,title,both_sides",matched season season_006; matched week 11; channel identifies BelmontGabriel; title names RegiBang as opponent; channel and title identify opposite sides,BelmontGabriel,RegiBang,1117,63,10,PT31M22S,1882,2026-06-19T11:59:12Z,1542,0.72,0.08,-1.21,,0.8,1,1230.1,0.91,0.27,-0.82,,https://www.youtube.com/watch?v=qHTAM8fvLRg;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP
xRcAeI5HUvw,https://www.youtube.com/watch?v=xRcAeI5HUvw,"GPL [S6] - Spieltag 11 - vs. Niemandsland: High risk, high reward?",game,2019-06-26T11:00:15Z,UCQgltvBttK8SuEXTAajWs4Q,RegiBang,https://www.youtube.com/user/RegiBang,person_regibang,RegiBang,Flexing Masskito;Glorious Emperors;Launching Dragapults;Lucha Libres;Pillar Mons;Tectass Toppas,season_002;season_003;season_004;season_006;season_007;season_008,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0128,100,high,"season,week,channel,title,both_sides",matched season season_006; matched week 11; channel identifies RegiBang; title names BelmontGabriel as opponent; channel and title identify opposite sides,RegiBang,BelmontGabriel,6569,347,28,PT28M25S,1705,2026-06-19T11:59:12Z,9099,0.72,0.09,-1.5,,0.8,1.01,7317.9,0.9,0.24,-0.93,,https://www.youtube.com/watch?v=xRcAeI5HUvw;https://www.youtube.com/user/RegiBang
01DRl75-1sQ,https://www.youtube.com/watch?v=01DRl75-1sQ,🔹Der wahre Wingman! • GPL [S6] • Spieltag 11 • vs. KleinSteins;Gate🔹,game,2019-06-26T12:00:01Z,UCJ8Y8NmqYYVuW8wOoIbGP0g,Craycom,https://www.youtube.com/channel/UCJ8Y8NmqYYVuW8wOoIbGP0g,person_craycom,Craycom,Strubbelohr Bande;Weavile Ga Kill,season_005;season_006,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0130,100,high,"season,week,channel,title,both_sides",matched season season_006; matched week 11; channel identifies Craycom; title names Bene as opponent; channel and title identify opposite sides,Craycom,Bene,477,28,2,PT18M14S,1094,2026-06-19T11:59:12Z,892,0.53,0.36,-0.97,,0.8,1,710.5,0.67,0.13,-3.71,,https://www.youtube.com/watch?v=01DRl75-1sQ;https://www.youtube.com/channel/UCJ8Y8NmqYYVuW8wOoIbGP0g;https://www.youtube.com/user/Craycom
yGozOEB-v1M,https://www.youtube.com/watch?v=yGozOEB-v1M,GPL [S6] - Spieltag 11 - vs. Strubbelohr Bande: Boreos Beichte!,game,2019-06-26T12:00:08Z,UCvCiQCejxIRj1kgSwdxGqyw,Bene,https://www.youtube.com/user/FullLifeGames,person_bene,Bene,Gate;Kleinsteins;Riffex Pontifex;Ritter der Tapukokosnuss;Unlimited Blade Works*¹;Victini Bottom;Victory Instinct;Wackel Backel,season_003;season_004;season_005;season_006;season_007;season_008;season_009;season_010,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0130,100,high,"season,week,channel,title,both_sides",matched season season_006; matched week 11; channel identifies Bene; title names Craycom as opponent; channel and title identify opposite sides,Bene,Craycom,2220,134,22,PT35M46S,2146,2026-06-19T11:59:12Z,2787,0.8,0.17,-0.94,,0.8,1.01,2248,0.99,0.49,-0.02,,https://www.youtube.com/watch?v=yGozOEB-v1M;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames
5mVCg_iMp34,https://www.youtube.com/watch?v=5mVCg_iMp34,"""Wo hab ich nur meinen Kopf gelassen?"" - GPL [S6] - Spieltag 11 - vs. Aggron Berlin",game,2019-06-26T13:00:01Z,UCaREReJF2zaZibzTTi4vMAw,ElektechN9ne,https://www.youtube.com/user/ElektechN9ne,person_elektechn9ne,ElektechN9ne,Elekid's Club;Elekids Club;Royal Bluff,season_005;season_006;season_007;season_008;season_009,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0132,100,high,"season,week,channel,title,both_sides",matched season season_006; matched week 11; channel identifies ElektechN9ne; title names Tabasco TV as opponent; channel and title identify opposite sides,ElektechN9ne,Tabasco TV,1347,59,8,PT19M15S,1155,2026-06-19T11:59:12Z,1539,0.88,0.31,-0.42,,0.8,1,1225.9,1.1,0.88,1,,https://www.youtube.com/watch?v=5mVCg_iMp34;https://www.youtube.com/user/ElektechN9ne
_LYcy0FF5Eg,https://www.youtube.com/watch?v=_LYcy0FF5Eg,GPL [S6] - Spieltag 11 - vs. Elekids Club: Ne Du,game,2019-06-26T13:00:07Z,UCIgpF-qa1qagv0Xg2O5_6RQ,Tabasco TV,https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ,person_tabasco_tv,Tabasco TV,Aggron Berlin;Insirnapes,season_004;season_006;season_007,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0132,100,high,"season,week,channel,title,both_sides",matched season season_006; matched week 11; channel identifies Tabasco TV; title names ElektechN9ne as opponent; channel and title identify opposite sides,Tabasco TV,ElektechN9ne,4219,320,86,PT30M11S,1811,2026-06-19T11:59:12Z,5292,0.8,0.08,-1.08,,0.8,1,4219,1,0.62,0.1,,https://www.youtube.com/watch?v=_LYcy0FF5Eg;https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ
dzzIAN7JmFs,https://www.youtube.com/watch?v=dzzIAN7JmFs,"[GPL S6] KNOLLE, RITTER der HOFFNUNG | Spieltag #11: vs. Little Litleos",game,2019-06-26T14:03:37Z,UC9YQK42JQGnwYJcZCpMGeDQ,Nestfloh,https://www.youtube.com/user/ElcioBuchLP,person_nestfloh,Nestfloh,Flutschige Zäpfchen,season_006;season_007;season_008,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0134,100,high,"season,week,channel,title,both_sides",matched season season_006; matched week 11; channel identifies Nestfloh; title names Art'n'Gaming as opponent; channel and title identify opposite sides,Nestfloh,Art'n'Gaming,3375,206,38,PT55M40S,3340,2026-06-19T11:59:12Z,3311.5,1.02,0.57,0.1,,0.8,1.06,2789.5,1.21,0.96,1.92,Top 5% trendbereinigt,https://www.youtube.com/watch?v=dzzIAN7JmFs;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh
T9fDbzBA6ok,https://www.youtube.com/watch?v=T9fDbzBA6ok,GPL [S6] - Spieltag 11 - vs. Lazycakes: Der Dragoon der hat nen Plan,game,2019-06-26T15:00:04Z,UCzftb8-k3NwLilR5X7q-org,Strato,https://www.youtube.com/channel/UCzftb8-k3NwLilR5X7q-org,person_stratocopter_tv,Stratocopter TV,Crustle Crusaders,season_005;season_006,Sun Conference,season_006,11,regular_season,,matched,season_006_schedule_0068,85,high,"season,week,title",matched season season_006; matched week 11; title names Maxi von Vogel as opponent,,Maxi von Vogel,879,55,7,PT26M18S,1578,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=T9fDbzBA6ok;https://www.youtube.com/channel/UCzftb8-k3NwLilR5X7q-org;https://www.youtube.com/user/StratocopterTV
sk4WtFRRmgM,https://www.youtube.com/watch?v=sk4WtFRRmgM,Und täglich grüßt das Stratomeme - GPL [S6] - Spieltag 11 vs. Crustle Crusaders | Dauni,game,2019-06-26T15:00:09Z,UCUAGhSJWXrCuTyWhotRWEeg,Team Mauni,https://www.youtube.com/user/TeamMauni,person_maxi_von_vogel,Maxi von Vogel,Lazycakes;Youngstars,season_006,Sun Conference,season_006,11,regular_season,,matched,season_006_schedule_0068,85,high,"season,week,channel",matched season season_006; matched week 11; channel identifies Maxi von Vogel,Maxi von Vogel,Hydronic,1728,94,7,PT14M24S,864,2026-06-19T11:59:12Z,1911,0.9,0.35,-0.37,,0.9,1,1728,1,0.56,0.2,,https://www.youtube.com/watch?v=sk4WtFRRmgM;https://www.youtube.com/user/TeamMauni
DhcCuT9kUOE,https://www.youtube.com/watch?v=DhcCuT9kUOE,GPL [S6] - Spieltag 11 - vs. Blade Enforcer - JA LOL EYYYYY,game,2019-06-26T16:00:03Z,UCxw9kUfbp4Az1upPSFGtolw,Crinchy,https://www.youtube.com/user/CaptainCrinch,person_captaincrinch,CaptainCrinch,Crinchilla;Suicide Squad,season_002;season_003;season_004;season_005;season_006;season_007,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0138,85,high,"season,week,channel",matched season season_006; matched week 11; channel identifies CaptainCrinch,CaptainCrinch,Cabgolord,1832,152,22,PT14M10S,850,2026-06-19T11:59:12Z,2227.5,0.82,0.3,-0.85,,0.8,1,1774.3,1.03,0.75,0.41,,https://www.youtube.com/watch?v=DhcCuT9kUOE;https://www.youtube.com/user/CaptainCrinch
o9z5vaKWH5E,https://www.youtube.com/watch?v=o9z5vaKWH5E,GPL [S6] - Spieltag 11 - vs. Crinchilla: Ein letztes Mal! (Live),game,2019-06-26T16:00:28Z,UCYdaMHNraDfWMxVTlrlnK6w,Cabgolord,https://www.youtube.com/c/Cabgolord,person_fnupa,Cabgolord,Blades Enforcer;Cabgosport;Doomforce;Slicing Knights,season_002;season_003;season_004;season_005;season_006,Moon Conference,season_006,11,regular_season,,matched,season_006_schedule_0138,100,high,"season,week,channel,title,both_sides",matched season season_006; matched week 11; channel identifies Cabgolord; title names CaptainCrinch as opponent; channel and title identify opposite sides,Cabgolord,CaptainCrinch,1022,74,7,PT43M21S,2601,2026-06-19T11:59:12Z,1563,0.65,0.09,-2.24,,0.8,1,1245,0.82,0.18,-1.79,,https://www.youtube.com/watch?v=o9z5vaKWH5E;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord
32_UhaZnJ2g,https://www.youtube.com/watch?v=32_UhaZnJ2g,Was steht an? Viel! - G&G? - GPL S6? - Leiden für den guten Zweck 2! uvm.,other,2018-12-07T21:32:19Z,UCGJoPLl-4NriTMUsNMK-9Zg,Present,https://www.youtube.com/user/Present,person_present,PresentLP,PrekaKnight;Prekani;Soulblaze,season_001;season_002;season_003;season_004;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,other,,,,,,PresentLP,,2079,214,69,PT10M51S,651,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=32_UhaZnJ2g;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
znmbwesFfXs,https://www.youtube.com/watch?v=znmbwesFfXs,German Pokémon League [GPL] Season 6 - Ankündigung!,announcement,2019-03-24T20:00:04Z,UCGJoPLl-4NriTMUsNMK-9Zg,Present,https://www.youtube.com/user/Present,person_present,PresentLP,PrekaKnight;Prekani;Soulblaze,season_001;season_002;season_003;season_004;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,announcement,,,,,,PresentLP,,10561,907,322,PT8M26S,506,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=znmbwesFfXs;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
Uql14P15QIA,https://www.youtube.com/watch?v=Uql14P15QIA,GPL [S6] - Das Teambuilder Script - Einfaches Draft Teambuilding!,teambuilding,2019-03-25T14:00:05Z,UCvCiQCejxIRj1kgSwdxGqyw,Bene,https://www.youtube.com/user/FullLifeGames,person_bene,Bene,Gate;Kleinsteins;Riffex Pontifex;Ritter der Tapukokosnuss;Unlimited Blade Works*¹;Victini Bottom;Victory Instinct;Wackel Backel,season_003;season_004;season_005;season_006;season_007;season_008;season_009;season_010,,season_006,,regular_season,,teambuilding,,,,,,Bene,,4459,280,50,PT6M15S,375,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=Uql14P15QIA;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames
ekCtjnWHvlM,https://www.youtube.com/watch?v=ekCtjnWHvlM,🔹Die GPL S6 beginnt!🔹,other,2019-03-26T16:00:07Z,UCJ8Y8NmqYYVuW8wOoIbGP0g,Craycom,https://www.youtube.com/channel/UCJ8Y8NmqYYVuW8wOoIbGP0g,person_craycom,Craycom,Strubbelohr Bande;Weavile Ga Kill,season_005;season_006,,season_006,,regular_season,,other,,,,,,Craycom,,402,15,14,PT1M42S,102,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=ekCtjnWHvlM;https://www.youtube.com/channel/UCJ8Y8NmqYYVuW8wOoIbGP0g;https://www.youtube.com/user/Craycom
CV3Nyui1B9k,https://www.youtube.com/watch?v=CV3Nyui1B9k,GPL [S6] - Sun Conference - Metronom Battle - w/ Raizor,other,2019-03-26T19:00:00Z,UCGJoPLl-4NriTMUsNMK-9Zg,Present,https://www.youtube.com/user/Present,person_present,PresentLP,PrekaKnight;Prekani;Soulblaze,season_001;season_002;season_003;season_004;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,other,,,,,,PresentLP,,10033,592,88,PT14M9S,849,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=CV3Nyui1B9k;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
njmnZQqTwGA,https://www.youtube.com/watch?v=njmnZQqTwGA,GPL [S6] - Moon Conference Metronom Battle | Raizor,other,2019-03-26T19:30:01Z,UCwpw7YN2wCG1SeK-09ViUHg,Raizor,https://www.youtube.com/c/Raizor,person_raizor,Raizor,Raizoroark;Soulblaze;Soulstealer;Unbound Zoroarks,season_001;season_002;season_003;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,other,,,,,,Raizor,,10678,570,49,PT12M38S,758,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=njmnZQqTwGA;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt
Hw1W3u7Giw8,https://www.youtube.com/watch?v=Hw1W3u7Giw8,Die Tagesnews – Part 26: GPL Season 6 und FanDubs [27.03.2019],update,2019-03-27T18:00:01Z,UCYdaMHNraDfWMxVTlrlnK6w,Cabgolord,https://www.youtube.com/c/Cabgolord,person_fnupa,Cabgolord,Blades Enforcer;Cabgosport;Doomforce;Slicing Knights,season_002;season_003;season_004;season_005;season_006,,season_006,,regular_season,,update,,,,,,Cabgolord,,144,20,2,PT18M8S,1088,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=Hw1W3u7Giw8;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord
fE1eT63GRqo,https://www.youtube.com/watch?v=fE1eT63GRqo,GPL SEASON 06 COMEBACK & COMMUNITY MERCH!,other,2019-03-29T15:30:01Z,UCQgltvBttK8SuEXTAajWs4Q,RegiBang,https://www.youtube.com/user/RegiBang,person_regibang,RegiBang,Flexing Masskito;Glorious Emperors;Launching Dragapults;Lucha Libres;Pillar Mons;Tectass Toppas,season_002;season_003;season_004;season_006;season_007;season_008,,season_006,,regular_season,,other,,,,,,RegiBang,,4490,333,48,PT11M43S,703,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=fE1eT63GRqo;https://www.youtube.com/user/RegiBang
hjYtyn1DRJw,https://www.youtube.com/watch?v=hjYtyn1DRJw,German Pokémon League [GPL] Season 6 - Sun Conference Draft!,other,2019-03-30T21:38:56Z,UCGJoPLl-4NriTMUsNMK-9Zg,Present,https://www.youtube.com/user/Present,person_present,PresentLP,PrekaKnight;Prekani;Soulblaze,season_001;season_002;season_003;season_004;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,other,,,,,,PresentLP,,36556,1119,47,PT5H47M44S,20864,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=hjYtyn1DRJw;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
4rV0MWNU74g,https://www.youtube.com/watch?v=4rV0MWNU74g,German Pokémon League [S6] - Teamvorstellung!,teambuilding,2019-03-31T17:00:53Z,UCwpw7YN2wCG1SeK-09ViUHg,Raizor,https://www.youtube.com/c/Raizor,person_raizor,Raizor,Raizoroark;Soulblaze;Soulstealer;Unbound Zoroarks,season_001;season_002;season_003;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,teambuilding,,,,,,Raizor,,7889,524,81,PT17M6S,1026,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=4rV0MWNU74g;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt
XvzT0tVSgrw,https://www.youtube.com/watch?v=XvzT0tVSgrw,German Pokémon League [GPL] Season 6 - Moon Conference Draft!,other,2019-03-31T18:07:36Z,UCGJoPLl-4NriTMUsNMK-9Zg,Present,https://www.youtube.com/user/Present,person_present,PresentLP,PrekaKnight;Prekani;Soulblaze,season_001;season_002;season_003;season_004;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,other,,,,,,PresentLP,,26151,805,46,PT5H2M25S,18145,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=XvzT0tVSgrw;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
o7ZodUuaNeg,https://www.youtube.com/watch?v=o7ZodUuaNeg,GPL Season 6 Kader Vorstellung #Schleudergang,other,2019-04-01T12:00:16Z,UCShFh4OGH23GfshxfIfvcjA,Lauris,https://www.youtube.com/c/LaurisEnteitainment,person_lauris,Lauris,Enteigeddon*³ **¹;Enteikutierung;Schleudergang;Shockwaving Magearnas,season_003;season_004;season_005;season_006,,season_006,,regular_season,,other,,,,,,Lauris,,3688,163,22,PT13M8S,788,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=o7ZodUuaNeg;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA
U2KXg6ByFzc,https://www.youtube.com/watch?v=U2KXg6ByFzc,GPL [S6] - Team Vorstellung - Prekani,other,2019-04-01T18:07:58Z,UCGJoPLl-4NriTMUsNMK-9Zg,Present,https://www.youtube.com/user/Present,person_present,PresentLP,PrekaKnight;Prekani;Soulblaze,season_001;season_002;season_003;season_004;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,other,,,,,,PresentLP,,9497,495,128,PT20M57S,1257,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=U2KXg6ByFzc;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP
fCmQ_Ch1--Y,https://www.youtube.com/watch?v=fCmQ_Ch1--Y,GPL [S6] - Team Vorstellung - Nova Dragons,other,2019-04-01T19:56:01Z,UC88v-X5lbES2qHLWkFjQAEg,Barry D. Sin of Speed,https://www.youtube.com/c/BarryDSinOfSpeed,person_barry_d_sin_of_speed;person_impeldowntv,Barry D. Sin of Speed;ImpelDownTV,Akatsuki Amphibianz;Holy Fairies;Marvelous Speedsters;Nova Dragons;Skywalking Zacians,season_004;season_005;season_006;season_007;season_008;season_009,,season_006,,regular_season,,other,,,,,,Barry D. Sin of Speed,,1914,82,56,PT17M7S,1027,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=fCmQ_Ch1--Y;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg
HB_getS_R30,https://www.youtube.com/watch?v=HB_getS_R30,TEAM-VORSTELLUNG - Das sind die Flutschigen Zäpfchen in der GPL S6!,other,2019-04-01T21:21:24Z,UC9YQK42JQGnwYJcZCpMGeDQ,Nestfloh,https://www.youtube.com/user/ElcioBuchLP,person_nestfloh,Nestfloh,Flutschige Zäpfchen,season_006;season_007;season_008,,season_006,,regular_season,,other,,,,,,Nestfloh,,4219,211,52,PT30M59S,1859,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=HB_getS_R30;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh
