season_id,match_id,division,stage,week,player_a,player_b,team_a,team_b,score_a,score_b,winner,video_id,video_title,video_url,data_status,source_urls
season_001,season_001_schedule_0087,Regular Season,regular_season,15. Spieltag – Sonntag der 28.12.2014 [12:00 -17:00],Raizor,DiaSwordPlay,,,2,0,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0088,Regular Season,regular_season,4. Spieltag - Sonntag der 05.10.2014 [12:00 -17:00],Shiro,Silva,,,0,3,Silva,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0089,Regular Season,regular_season,10. Spieltag - Sonntag der 16.11.2014 [12:00 -17:00],PokemonFakten,DirtyD64,,,5,0,PokemonFakten,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0090,Regular Season,regular_season,15. Spieltag – Sonntag der 28.12.2014 [12:00 -17:00],Shiro,Silva,,,3,0,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0091,Regular Season,regular_season,5. Spieltag - Sonntag der 12.10.2014 [12:00 -17:00],DirtyD64,SurskitTV,,,0,1,SurskitTV,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0092,Regular Season,regular_season,11. Spieltag – Sonntag der 23.11.2014 [12:00 -17:00],DiaSwordPlay,SurskitTV,,,0,6,SurskitTV,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0093,Regular Season,regular_season,16. Spieltag – Sonntag der 04.01.2015 [12:00 -17:00],DirtyD64,SurskitTV,,,3,0,DirtyD64,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0094,Regular Season,regular_season,5. Spieltag - Sonntag der 12.10.2014 [12:00 -17:00],Morbolth,PokemonFakten,,,0,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0095,Regular Season,regular_season,11. Spieltag – Sonntag der 23.11.2014 [12:00 -17:00],DaumenkinoLP,Silva,,,2,0,DaumenkinoLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0096,Regular Season,regular_season,16. Spieltag – Sonntag der 04.01.2015 [12:00 -17:00],Morbolth,FanmadeLetsPlay,,,0,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0097,Regular Season,regular_season,5. Spieltag - Sonntag der 12.10.2014 [12:00 -17:00],PresentLP,Art'n'Gaming,,,5,0,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0098,Regular Season,regular_season,11. Spieltag – Sonntag der 23.11.2014 [12:00 -17:00],Cabgolord,Shiro,,,0,1,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0099,Regular Season,regular_season,16. Spieltag – Sonntag der 04.01.2015 [12:00 -17:00],PresentLP,Art'n'Gaming,,,3,0,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0100,Regular Season,regular_season,5. Spieltag - Sonntag der 12.10.2014 [12:00 -17:00],Raizor,Cabgolord,,,6,0,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0101,Regular Season,regular_season,11. Spieltag – Sonntag der 23.11.2014 [12:00 -17:00],Art'n'Gaming,Raizor,,,2,0,Art'n'Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0102,Regular Season,regular_season,16. Spieltag – Sonntag der 04.01.2015 [12:00 -17:00],Raizor,Cabgolord,,,3,0,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0103,Regular Season,regular_season,5. Spieltag - Sonntag der 12.10.2014 [12:00 -17:00],Shiro,DaumenkinoLP,,,1,0,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0104,Regular Season,regular_season,11. Spieltag – Sonntag der 23.11.2014 [12:00 -17:00],PokemonFakten,PresentLP,,,0,1,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0105,Regular Season,regular_season,16. Spieltag – Sonntag der 04.01.2015 [12:00 -17:00],Shiro,DaumenkinoLP,,,0,3,DaumenkinoLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0106,Regular Season,regular_season,5. Spieltag - Sonntag der 12.10.2014 [12:00 -17:00],Silva,DiaSwordPlay,,,1,0,Silva,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0107,Regular Season,regular_season,11. Spieltag – Sonntag der 23.11.2014 [12:00 -17:00],DirtyD64,Morbolth,,,0,4,Morbolth,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0108,Regular Season,regular_season,16. Spieltag – Sonntag der 04.01.2015 [12:00 -17:00],Silva,DiaSwordPlay,,,4,0,Silva,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0109,Regular Season,regular_season,6. Spieltag - Sonntag der 19.10.2014 [12:00 -17:00],SurskitTV,Morbolth,,,2,0,SurskitTV,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0110,Regular Season,regular_season,17. Spieltag – Sonntag der 11.01.2015 [12:00 -17:00],SurskitTV,Morbolth,,,0,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0111,Regular Season,regular_season,6. Spieltag - Sonntag der 19.10.2014 [12:00 -17:00],PresentLP,DirtyD64,,,3,0,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0112,Regular Season,regular_season,17. Spieltag – Sonntag der 11.01.2015 [12:00 -17:00],PresentLP,DirtyD64,,,3,0,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0113,Regular Season,regular_season,6. Spieltag - Sonntag der 19.10.2014 [12:00 -17:00],Raizor,PokemonFakten,,,0,4,PokemonFakten,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0114,Regular Season,regular_season,17. Spieltag – Sonntag der 11.01.2015 [12:00 -17:00],Raizor,FanmadeLetsPlay,,,0,3,FanmadeLetsPlay,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0115,Regular Season,regular_season,6. Spieltag - Sonntag der 19.10.2014 [12:00 -17:00],Shiro,Art'n'Gaming,,,2,0,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0116,Regular Season,regular_season,17. Spieltag – Sonntag der 11.01.2015 [12:00 -17:00],Shiro,Art'n'Gaming,,,5,0,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0117,Regular Season,regular_season,6. Spieltag - Sonntag der 19.10.2014 [12:00 -17:00],Silva,Cabgolord,,,5,0,Silva,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0118,Regular Season,regular_season,17. Spieltag – Sonntag der 11.01.2015 [12:00 -17:00],Silva,Cabgolord,,,0,1,Cabgolord,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0119,Regular Season,regular_season,6. Spieltag - Sonntag der 19.10.2014 [12:00 -17:00],DiaSwordPlay,DaumenkinoLP,,,3,0,DiaSwordPlay,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_schedule_0120,Regular Season,regular_season,17. Spieltag – Sonntag der 11.01.2015 [12:00 -17:00],DiaSwordPlay,DaumenkinoLP,,,0,4,DaumenkinoLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0
season_001,season_001_video_0121,,video_source,,,,,,,,,Dri89Vr84Ng,GPL - Spieltag 1 - vs. Mortox: Ein wässriger Start!,https://www.youtube.com/watch?v=Dri89Vr84Ng,source_video_only,https://www.youtube.com/watch?v=Dri89Vr84Ng
season_001,season_001_video_0122,,video_source,,,,,,,,,8SE2t__NcbM,GPL - Spieltag 2 - vs. Raizoroark: Zu defensiv?,https://www.youtube.com/watch?v=8SE2t__NcbM,source_video_only,https://www.youtube.com/watch?v=8SE2t__NcbM
season_001,season_001_video_0123,,video_source,,,,,,,,,pe4b8Ay57GA,GPL - Spieltag 3 - vs. Diggersby Army: Spannung pur!,https://www.youtube.com/watch?v=pe4b8Ay57GA,source_video_only,https://www.youtube.com/watch?v=pe4b8Ay57GA
season_001,season_001_video_0124,,video_source,,,,,,,,,EnjUPNdLBSI,GPL - Spieltag 4 - vs. Melting Mamoswines: Bodenständiger Kampf?,https://www.youtube.com/watch?v=EnjUPNdLBSI,source_video_only,https://www.youtube.com/watch?v=EnjUPNdLBSI
season_001,season_001_video_0125,,video_source,,,,,,,,,KXJSY8-bqc0,GPL - Spieltag 5 - vs. Arbok Duel Union: Giftiger Kaffee!,https://www.youtube.com/watch?v=KXJSY8-bqc0,source_video_only,https://www.youtube.com/watch?v=KXJSY8-bqc0
season_001,season_001_video_0126,,video_source,,,,,,,,,OGFOIXjPrDQ,GPL - Spieltag 6 - vs. Lucky Luxray: Unglaublich!,https://www.youtube.com/watch?v=OGFOIXjPrDQ,source_video_only,https://www.youtube.com/watch?v=OGFOIXjPrDQ
season_001,season_001_video_0127,,video_source,,,,,,,,,1EAkdWy4eGY,GPL - Spieltag 7 - vs. Surstars: Meinen Meister gefunden?,https://www.youtube.com/watch?v=1EAkdWy4eGY,source_video_only,https://www.youtube.com/watch?v=1EAkdWy4eGY
season_001,season_001_video_0128,,video_source,,,,,,,,,kxeUKaJNNbI,GPL - Spieltag 8 - vs. Dancing Darmanitans: Ohne Worte...,https://www.youtube.com/watch?v=kxeUKaJNNbI,source_video_only,https://www.youtube.com/watch?v=kxeUKaJNNbI
season_001,season_001_video_0129,,video_source,,,,,,,,,qda54iAfRyQ,GPL - Spieltag 9 - vs. Diaslashplay: Pure Power!,https://www.youtube.com/watch?v=qda54iAfRyQ,source_video_only,https://www.youtube.com/watch?v=qda54iAfRyQ
season_001,season_001_video_0130,,video_source,,,,,,,,,puQDjyluR40,GPL - Spieltag 10 - vs. Fnupagladi: Nervenaufreibender Rivalenkampf!,https://www.youtube.com/watch?v=puQDjyluR40,source_video_only,https://www.youtube.com/watch?v=puQDjyluR40
season_001,season_001_video_0131,,video_source,,,,,,,,,VNOdsjLTd7Y,GPL - Spieltag 11 - vs. Rasselbande: Angst?!,https://www.youtube.com/watch?v=VNOdsjLTd7Y,source_video_only,https://www.youtube.com/watch?v=VNOdsjLTd7Y
season_001,season_001_video_0132,,video_source,,,,,,,,,odMZgwgLMjY,GPL - Spieltag 12 - vs. Mortox: Weiter geht's in der Meerestiefe!,https://www.youtube.com/watch?v=odMZgwgLMjY,source_video_only,https://www.youtube.com/watch?v=odMZgwgLMjY
season_001,season_001_video_0133,,video_source,,,,,,,,,vkXHhaSKdmI,GPL - Spieltag 13 - vs. Raizoroark: Unheilbringende Mindgames!,https://www.youtube.com/watch?v=vkXHhaSKdmI,source_video_only,https://www.youtube.com/watch?v=vkXHhaSKdmI
season_001,season_001_video_0134,,video_source,,,,,,,,,vSfKnQ70g58,GPL - Spieltag 14 - vs. Diggersby Army: Volltreffer für Para?,https://www.youtube.com/watch?v=vSfKnQ70g58,source_video_only,https://www.youtube.com/watch?v=vSfKnQ70g58
season_001,season_001_video_0135,,video_source,,,,,,,,,yP8vu6ghFZo,GPL - Spieltag 15 - vs. Melting Mamoswines: Spiel mit dem V-Generator!,https://www.youtube.com/watch?v=yP8vu6ghFZo,source_video_only,https://www.youtube.com/watch?v=yP8vu6ghFZo
season_001,season_001_video_0136,,video_source,,,,,,,,,DFpADXGS_30,GPL - Spieltag 16 - vs. Arbok Duel Union: Revenge Kill Mode!,https://www.youtube.com/watch?v=DFpADXGS_30,source_video_only,https://www.youtube.com/watch?v=DFpADXGS_30
season_001,season_001_video_0137,,video_source,,,,,,,,,P0IW1E7Jgek,GPL - Spieltag 17 - vs. Lucky Luxray: Spannendes Switchkarussel!,https://www.youtube.com/watch?v=P0IW1E7Jgek,source_video_only,https://www.youtube.com/watch?v=P0IW1E7Jgek
season_001,season_001_video_0138,,video_source,,,,,,,,,biceyWOX3uA,GPL - Spieltag 18 - vs. Surstars: Der richtige Moment?,https://www.youtube.com/watch?v=biceyWOX3uA,source_video_only,https://www.youtube.com/watch?v=biceyWOX3uA
season_001,season_001_video_0139,,video_source,,,,,,,,,101SKysJX7k,GPL - Spieltag 19 - vs. Dancing Darmanitans: Fehlende Treffsicherheit?,https://www.youtube.com/watch?v=101SKysJX7k,source_video_only,https://www.youtube.com/watch?v=101SKysJX7k
season_001,season_001_video_0140,,video_source,,,,,,,,,94UseWxkBHY,"GPL - Spieltag 20 - vs. Diaslashplay: ""Crit""isch!",https://www.youtube.com/watch?v=94UseWxkBHY,source_video_only,https://www.youtube.com/watch?v=94UseWxkBHY
season_001,season_001_video_0141,,video_source,,,,,,,,,cipgMo1Qyp8,GPL - Spieltag 21 - vs. Fnupagladi: Die Neuauflage?,https://www.youtube.com/watch?v=cipgMo1Qyp8,source_video_only,https://www.youtube.com/watch?v=cipgMo1Qyp8
season_001,season_001_video_0142,,video_source,,,,,,,,,1JOjZ8BHHuE,GPL - Spieltag 22 - vs. Nocturne: Spektakulärer Abschluss!,https://www.youtube.com/watch?v=1JOjZ8BHHuE,source_video_only,https://www.youtube.com/watch?v=1JOjZ8BHHuE
season_001,season_001_video_0143,,video_source,,,,,,,,,Y9J6aYZX-6w,GPL - Spieltag 1 - vs. Melting Mamoswines : Lasst die Spiele beginnen!,https://www.youtube.com/watch?v=Y9J6aYZX-6w,source_video_only,https://www.youtube.com/watch?v=Y9J6aYZX-6w
season_001,season_001_video_0144,,video_source,,,,,,,,,1XaPObu2Qhg,GPL ★ Spieltag 1 - VS. Surstars : Rotom muss weg!,https://www.youtube.com/watch?v=1XaPObu2Qhg,source_video_only,https://www.youtube.com/watch?v=1XaPObu2Qhg
season_001,season_001_video_0145,,video_source,,,,,,,,,36NOn-qcwws,GPL - Spieltag 1 - vs. DiaSlashPlay: Schwert gegen Klinge,https://www.youtube.com/watch?v=36NOn-qcwws,source_video_only,https://www.youtube.com/watch?v=36NOn-qcwws
season_001,season_001_video_0146,,video_source,,,,,,,,,ZPRTTMv_2oA,GPL - Spieltag 1 - vs. ARBOK DUEL UNION: Die ARMY zieht ins erste Gefecht!,https://www.youtube.com/watch?v=ZPRTTMv_2oA,source_video_only,https://www.youtube.com/watch?v=ZPRTTMv_2oA
season_001,season_001_video_0147,,video_source,,,,,,,,,EIfxyZyUVM0,Private video,https://www.youtube.com/watch?v=EIfxyZyUVM0,source_video_only,https://www.youtube.com/watch?v=EIfxyZyUVM0
season_001,season_001_video_0148,,video_source,,,,,,,,,v2qHUECU9y4,Private video,https://www.youtube.com/watch?v=v2qHUECU9y4,source_video_only,https://www.youtube.com/watch?v=v2qHUECU9y4
season_001,season_001_video_0149,,video_source,,,,,,,,,eQclMGoJf-Q,GPL - Spieltag 1 - vs. Lucky Luxray : KING-STEIN!!!,https://www.youtube.com/watch?v=eQclMGoJf-Q,source_video_only,https://www.youtube.com/watch?v=eQclMGoJf-Q
season_001,season_001_video_0150,,video_source,,,,,,,,,TuZTHHk-XYc,Private video,https://www.youtube.com/watch?v=TuZTHHk-XYc,source_video_only,https://www.youtube.com/watch?v=TuZTHHk-XYc
season_001,season_001_video_0151,,video_source,,,,,,,,,OigxZ256HKo,GPL - Spieltag 2 - vs. Fnupagladi : Guardegladi greift an!,https://www.youtube.com/watch?v=OigxZ256HKo,source_video_only,https://www.youtube.com/watch?v=OigxZ256HKo
season_001,season_001_video_0152,,video_source,,,,,,,,,edhsSuhxP3U,GPL - Spieltag 2 - Vs. Surstars: Fairy Stall,https://www.youtube.com/watch?v=edhsSuhxP3U,source_video_only,https://www.youtube.com/watch?v=edhsSuhxP3U
season_001,season_001_video_0153,,video_source,,,,,,,,,zBibBqKPIs4,GPL ★ Spieltag 2 - VS. Arbok Duel Union : Meistagrif der Berserker,https://www.youtube.com/watch?v=zBibBqKPIs4,source_video_only,https://www.youtube.com/watch?v=zBibBqKPIs4
season_001,season_001_video_0154,,video_source,,,,,,,,,uZWb0J-YMRY,Private video,https://www.youtube.com/watch?v=uZWb0J-YMRY,source_video_only,https://www.youtube.com/watch?v=uZWb0J-YMRY
season_001,season_001_video_0155,,video_source,,,,,,,,,ewlAvz7Buts,GPL - Spieltag 2 - vs. LUCKY LUXRAY: Will-O-MISS!,https://www.youtube.com/watch?v=ewlAvz7Buts,source_video_only,https://www.youtube.com/watch?v=ewlAvz7Buts
season_001,season_001_video_0156,,video_source,,,,,,,,,QBqWwzJKmZ4,Private video,https://www.youtube.com/watch?v=QBqWwzJKmZ4,source_video_only,https://www.youtube.com/watch?v=QBqWwzJKmZ4
season_001,season_001_video_0157,,video_source,,,,,,,,,lpk0yS8pg88,GPL - Spieltag 2 - vs. Prekani : Arkani die schnelle Sau,https://www.youtube.com/watch?v=lpk0yS8pg88,source_video_only,https://www.youtube.com/watch?v=lpk0yS8pg88
season_001,season_001_video_0158,,video_source,,,,,,,,,RUqDFJeyRLM,GPL - Spieltag 3 - vs. Arbok Duel Union : Exquisiter Kaffee am Sonntag!,https://www.youtube.com/watch?v=RUqDFJeyRLM,source_video_only,https://www.youtube.com/watch?v=RUqDFJeyRLM
season_001,season_001_video_0159,,video_source,,,,,,,,,ScJrNUzHd-M,Private video,https://www.youtube.com/watch?v=ScJrNUzHd-M,source_video_only,https://www.youtube.com/watch?v=ScJrNUzHd-M
season_001,season_001_video_0160,,video_source,,,,,,,,,SakJiGw7Szc,GPL - Spieltag 3 - Vs. Rasselbande: Pokémon-Karussell,https://www.youtube.com/watch?v=SakJiGw7Szc,source_video_only,https://www.youtube.com/watch?v=SakJiGw7Szc
season_001,season_001_video_0161,,video_source,,,,,,,,,jvWyGmkD1N0,GPL ★ Spieltag 3 - VS. Lucky Luxrays : Der Todestwerk von Miley,https://www.youtube.com/watch?v=jvWyGmkD1N0,source_video_only,https://www.youtube.com/watch?v=jvWyGmkD1N0
season_001,season_001_video_0162,,video_source,,,,,,,,,edfiFO0ybgA,Private video,https://www.youtube.com/watch?v=edfiFO0ybgA,source_video_only,https://www.youtube.com/watch?v=edfiFO0ybgA
season_001,season_001_video_0163,,video_source,,,,,,,,,2z8Z14ARs4U,Private video,https://www.youtube.com/watch?v=2z8Z14ARs4U,source_video_only,https://www.youtube.com/watch?v=2z8Z14ARs4U
season_001,season_001_video_0164,,video_source,,,,,,,,,UgfV-Gomuac,GPL - Spieltag 3 - vs. PREKANI: BEULENHELM?!,https://www.youtube.com/watch?v=UgfV-Gomuac,source_video_only,https://www.youtube.com/watch?v=UgfV-Gomuac
season_001,season_001_video_0165,,video_source,,,,,,,,,L9KCqLu-P8I,GPL - Spieltag 3 - vs. Dancing Darmanitans : Flampivian lebt in Trance,https://www.youtube.com/watch?v=L9KCqLu-P8I,source_video_only,https://www.youtube.com/watch?v=L9KCqLu-P8I
season_002,season_002_schedule_0001,Regular Season,regular_season,1. Spieltag - Sonntag der 15.03.2015 [12:00 -18:00],Raizor,RegiBang,,,3,0,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0002,Regular Season,regular_season,8. Spieltag - Sonntag der 03.05.2015 [12:00 -18:00],RegiBang,DirtyD64,,,0,2,DirtyD64,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0003,Regular Season,regular_season,14. Spieltag - Sonntag der 21.06.2015 [12:00 -18:00],Raizor,RegiBang,,,3,0,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0004,Regular Season,regular_season,21. Spieltag - Sonntag der 09.08.2015  [12:00 -18:00],RegiBang,DirtyD64,,,6,0,RegiBang,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0005,Regular Season,regular_season,1. Spieltag - Sonntag der 15.03.2015 [12:00 -18:00],PresentLP,DaumenkinoLP,,,0,4,DaumenkinoLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0006,Regular Season,regular_season,8. Spieltag - Sonntag der 03.05.2015 [12:00 -18:00],Cabgolord,Shiro,,,0,3,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0007,Regular Season,regular_season,14. Spieltag - Sonntag der 21.06.2015 [12:00 -18:00],PresentLP,DaumenkinoLP,,,3,0,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0008,Regular Season,regular_season,21. Spieltag - Sonntag der 09.08.2015  [12:00 -18:00],Cabgolord,Shiro,,,0,6,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0009,Regular Season,regular_season,1. Spieltag - Sonntag der 15.03.2015 [12:00 -18:00],Scherany,FanmadeLetsPlay,,,0,3,FanmadeLetsPlay,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
season_002,season_002_schedule_0010,Regular Season,regular_season,8. Spieltag - Sonntag der 03.05.2015 [12:00 -18:00],Steve's Super Fun Time,Art'n'Gaming,,,6,0,Steve's Super Fun Time,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0
