season_id,match_id,division,stage,week,player_a,player_b,score,winner,video_count,view_peak,view_total,view_median,view_multiplier_peak,views_percentile_peak,views_z_score_peak,view_expected_peak,view_trend_multiplier_peak,views_trend_percentile_peak,views_trend_z_score_peak,view_expected_total,view_trend_multiplier_match,views_trend_percentile_match,views_trend_z_score_match,views_total_percentile_match,like_peak,comment_peak,engagement_rate_peak,engagement_multiplier_peak,engagement_percentile_peak,engagement_z_score_peak,peak_perspective,both_sides_spiked,close_match,playoff_match,highlight_score,highlight_reasons,video_urls,source_urls,stats_fetched_at
season_008,season_008_schedule_0109,Liga 2,regular_season,5. Spieltag - Mittwoch der 19.05.2021,Blocki,BlackLink,0 - 4,BlackLink,2,3277,5325,2662.5,0.99,0.5,-0.05,3486.5,0.94,0.45,-0.14,6004.6,0.89,0.23,-0.79,0.59,350,42,136.23,1.2,1,1.05,Blocki,0,0,0,16.48,mehrere Perspektiven,https://www.youtube.com/watch?v=kiF_c3vRIeM;https://www.youtube.com/watch?v=iM5UCKf_zow,https://www.youtube.com/watch?v=kiF_c3vRIeM;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996;https://www.youtube.com/watch?v=iM5UCKf_zow;https://www.youtube.com/@Blocki;https://www.youtube.com/c/Blocki;https://www.youtube.com/user/Blocki;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305,2026-06-19T11:59:12Z
season_005,season_005_schedule_0198,Liga 2,regular_season,9. Spieltag - Mittwoch der 09.05.2018,Craycom,Oktopaul,5 - 0,Craycom,2,2646,3839,1919.5,1.6,0.73,0.54,785.1,1.52,0.98,1.99,4419.2,0.87,0.2,-0.96,0.47,161,30,108.13,1.03,0.64,0.16,Craycom,0,0,0,16.39,mehrere Perspektiven; starke Einzelperspektive,https://www.youtube.com/watch?v=Mmtm9bCU5Jk;https://www.youtube.com/watch?v=08CDuRYdjrc,https://www.youtube.com/watch?v=Mmtm9bCU5Jk;https://www.youtube.com/channel/UCJ8Y8NmqYYVuW8wOoIbGP0g;https://www.youtube.com/user/Craycom;https://www.youtube.com/watch?v=08CDuRYdjrc;https://www.youtube.com/c/oktopaul;https://www.youtube.com/user/oktopaul;https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=2102144361,2026-06-19T11:59:12Z
season_002,season_002_schedule_0148,Regular Season,regular_season,26. Spieltag - Sonntag der 13.09.2015 [12:00 -18:00],Raizor,Scherany,0 - 2,Scherany,1,4436,4436,4436,0.78,0.27,-0.82,4420.9,1,0.59,0.16,4420.9,1,0.6,0.17,0.51,271,51,84.08,1.23,0.96,1.86,Raizor,0,0,0,16.37,nur eine Quelle (-15%),https://www.youtube.com/watch?v=R3fxZAIXZos,https://www.youtube.com/watch?v=R3fxZAIXZos;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,2026-06-19T11:59:12Z
season_004,season_004_schedule_0109,Regular Season,regular_season,5. Spieltag - Sonntag der 09.04.2017,Minetube,PokeBazi,2 - 0,Minetube,2,4985,7758,3879,1.18,0.64,0.48,5233.9,0.95,0.46,-0.08,8710.6,0.89,0.24,-0.76,0.75,181,18,64.55,0.98,0.5,-0.12,PokeBazi,0,0,0,16.36,mehrere Perspektiven,https://www.youtube.com/watch?v=eIZDHW-zgF0;https://www.youtube.com/watch?v=9Q1g3KWyCn0,https://www.youtube.com/watch?v=eIZDHW-zgF0;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://www.youtube.com/watch?v=9Q1g3KWyCn0;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_007,season_007_schedule_0089,Regular Season,regular_season,10. Spieltag - Sonntag der 21.06.2020,Bene,BlackLink,4 - 0,Bene,2,3741,5711,2855.5,0.92,0.38,-0.38,3762.1,0.99,0.52,0.04,6148.4,0.93,0.33,-0.43,0.63,268,29,80.73,1.05,0.62,0.18,Bene,0,0,0,16.35,mehrere Perspektiven,https://www.youtube.com/watch?v=94Yvb-OT4UU;https://www.youtube.com/watch?v=SoLyCGUow0o,https://www.youtube.com/watch?v=94Yvb-OT4UU;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=SoLyCGUow0o;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537,2026-06-19T11:59:12Z
season_006,season_006_schedule_0138,Moon Conference,regular_season,11. Spieltag - Mittwoch der 26.06.2019,CaptainCrinch,Cabgolord,0 - 4,Cabgolord,2,1832,2854,1427,0.8,0.27,-0.88,1832,1,0.62,0.14,3075.3,0.93,0.33,-0.44,0.37,152,22,86.11,1.35,0.82,1.62,CaptainCrinch,0,0,0,16.35,mehrere Perspektiven; Engagement-Ausreißer 1.3x,https://www.youtube.com/watch?v=o9z5vaKWH5E;https://www.youtube.com/watch?v=DhcCuT9kUOE,https://www.youtube.com/watch?v=o9z5vaKWH5E;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord;https://www.youtube.com/watch?v=DhcCuT9kUOE;https://www.youtube.com/user/CaptainCrinch;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1758213758,2026-06-19T11:59:12Z
season_002,season_002_schedule_0310,Liga 2,regular_season,25. Spieltag - Mittwoch der 09.09.2015 [12:00 -18:00],PokeBree,Minetube,0 - 6,Minetube,1,171,171,171,0.9,0.31,-0.41,159,1.08,0.71,0.37,159,1.08,0.78,0.72,0.01,14,25,374.27,2.63,1,2.17,Minetube,0,0,0,16.34,nur eine Quelle (-15%); Engagement-Ausreißer 2.6x,https://www.youtube.com/watch?v=q1baI4oSX54,https://www.youtube.com/watch?v=q1baI4oSX54;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,2026-06-19T11:59:12Z
season_004,season_004_schedule_0164,Liga 2,regular_season,19. Spieltag - Mittwoch der 26.07.2017,BraveBird,Professor N,3 - 0,BraveBird,2,4680,5748,2874,0.88,0.18,-0.86,4459.3,1.05,0.73,0.42,6278.3,0.92,0.3,-0.54,0.63,207,42,70.22,1.18,0.73,0.53,Professor N,0,0,0,16.32,mehrere Perspektiven,https://www.youtube.com/watch?v=u_7XW6zmkNE;https://www.youtube.com/watch?v=mUfnx2B57CE,https://www.youtube.com/watch?v=u_7XW6zmkNE;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://www.youtube.com/watch?v=mUfnx2B57CE;https://www.youtube.com/channel/UCxwnb7Ru6fSkRJIjKWZGy6Q;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,2026-06-19T11:59:12Z
season_003,season_003_schedule_0101,Regular Season,regular_season,4. Spieltag - Sonntag der 21.02.2016,Parsifani,PresentLP,0 - 3,PresentLP,1,5472,5472,5472,1.25,0.85,1.14,5342.3,1.02,0.64,0.19,5342.3,1.02,0.66,0.34,0.6,276,40,65.06,1.05,0.65,0.74,PresentLP,0,0,0,16.29,nur eine Quelle (-15%),https://www.youtube.com/watch?v=_np2NjnyUdY,https://www.youtube.com/watch?v=_np2NjnyUdY;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,2026-06-19T11:59:12Z
season_003,season_003_schedule_0032,Regular Season,regular_season,22. Spieltag - Sonntag der 03.07.2016,Minetube,PresentLP,0 - 2,PresentLP,2,3958,4677,2338.5,0.9,0.31,-0.52,3910.9,1.01,0.62,0.13,4916.2,0.95,0.4,-0.24,0.54,208,19,62.15,1,0.58,0,PresentLP,0,0,0,16.29,mehrere Perspektiven,https://www.youtube.com/watch?v=WFE9JKUwc9k;https://www.youtube.com/watch?v=6_LKr2UVBB0,https://www.youtube.com/watch?v=WFE9JKUwc9k;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://www.youtube.com/watch?v=6_LKr2UVBB0;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,2026-06-19T11:59:12Z
season_005,season_005_schedule_0150,Liga 2,regular_season,7. Spieltag - Mittwoch der 25.04.2018,ElektechN9ne,BraveBird,0 - 4,BraveBird,2,1739,3414,1707,1.07,0.67,0.38,1934,0.87,0.32,-0.52,4131.2,0.83,0.13,-1.35,0.42,110,31,96.72,1.46,1,2.73,BraveBird,0,0,0,16.29,mehrere Perspektiven; Engagement-Ausreißer 1.5x,https://www.youtube.com/watch?v=hEXt3IMYZWQ;https://www.youtube.com/watch?v=BXEB0puiCMo,https://www.youtube.com/watch?v=hEXt3IMYZWQ;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://www.youtube.com/watch?v=BXEB0puiCMo;https://www.youtube.com/user/ElektechN9ne;https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=2102144361,2026-06-19T11:59:12Z
season_004,season_004_schedule_0145,Liga 2,regular_season,1. Spieltag - Mittwoch der 15.03.2017,Dauni,Professor N,0 - 3,Professor N,2,5918,6818,3409,1.11,0.73,0.71,14943.3,0.4,0.01,-4.61,18296.1,0.37,0.01,-7.59,0.71,221,70,112.22,1.64,1,1.27,Professor N,0,0,0,16.28,mehrere Perspektiven; Engagement-Ausreißer 1.6x,https://www.youtube.com/watch?v=Amvu2eR2vMI;https://www.youtube.com/watch?v=3iOis7LqXIc,https://www.youtube.com/watch?v=Amvu2eR2vMI;https://www.youtube.com/channel/UC48CbiA653Yo2BHiOWAGjWQ;https://www.youtube.com/watch?v=3iOis7LqXIc;https://www.youtube.com/channel/UCxwnb7Ru6fSkRJIjKWZGy6Q;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,2026-06-19T11:59:12Z
season_005,season_005_schedule_0210,Liga 2,regular_season,10. Spieltag - Mittwoch der 16.05.2018,Stratocopter TV,PokeBazi,0 - 2,PokeBazi,2,2419,4311,2155.5,1.22,0.62,0.4,1731.4,1.09,0.74,0.52,4549,0.95,0.39,-0.27,0.51,151,25,88.27,0.96,0.38,-0.25,Stratocopter TV,0,0,0,16.27,mehrere Perspektiven,https://www.youtube.com/watch?v=kld3-x6A6CA;https://www.youtube.com/watch?v=q6V9x6fsf4U,https://www.youtube.com/watch?v=kld3-x6A6CA;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://www.youtube.com/watch?v=q6V9x6fsf4U;https://www.youtube.com/channel/UCzftb8-k3NwLilR5X7q-org;https://www.youtube.com/user/StratocopterTV;https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=2102144361,2026-06-19T11:59:12Z
season_002,season_002_schedule_0300,Liga 2,regular_season,12. Spieltag - Mittwoch der 03.06.2015 [12:00 -18:00],Raikani,CaptainCrinch,1 - 0,Raikani,1,1234,1234,1234,1.34,0.75,0.81,1181.1,1.04,0.66,0.23,1181.1,1.04,0.71,0.49,0.18,63,19,81.85,0.82,0.32,-0.5,CaptainCrinch,0,1,0,16.26,knapper Kampf; nur eine Quelle (-15%),https://www.youtube.com/watch?v=tp4P0tPCaHk,https://www.youtube.com/watch?v=tp4P0tPCaHk;https://www.youtube.com/user/CaptainCrinch;https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,2026-06-19T11:59:12Z
season_005,season_005_schedule_0250,Liga 2,regular_season,11. Spieltag - Mittwoch der 23.05.2018,Dauni,Craycom,2 - 0,Dauni,2,1517,1910,955,1.48,0.83,0.7,1163.5,1.3,0.93,1.3,1915.9,1,0.56,0.12,0.25,97,12,79.76,1.14,0.75,0.82,Dauni,0,0,0,16.25,mehrere Perspektiven,https://www.youtube.com/watch?v=DgtNgj5LKvY;https://www.youtube.com/watch?v=KfVWb8-FsrY,https://www.youtube.com/watch?v=DgtNgj5LKvY;https://www.youtube.com/channel/UCJ8Y8NmqYYVuW8wOoIbGP0g;https://www.youtube.com/user/Craycom;https://www.youtube.com/watch?v=KfVWb8-FsrY;https://www.youtube.com/channel/UC48CbiA653Yo2BHiOWAGjWQ;https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=2102144361,2026-06-19T11:59:12Z
season_004,season_004_schedule_0183,Liga 2,regular_season,14. Spieltag - Mittwoch der 21.06.2017,Suishomaru,Scoutley,4 - 0,Suishomaru,1,27559,27559,27559,0.98,0.5,-0.14,29040.4,0.95,0.46,-0.1,29040.4,0.95,0.39,-0.26,0.98,1223,159,55.92,0.95,0.41,-0.38,Suishomaru,0,0,0,16.24,nur eine Quelle (-15%); Top 5% Reichweite,https://www.youtube.com/watch?v=XcCBExovOKE,https://www.youtube.com/watch?v=XcCBExovOKE;https://www.youtube.com/user/Suishomaru;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,2026-06-19T11:59:12Z
season_010,season_010_schedule_0076,Regular Season,regular_season,Spieltag 10,Minetube,Dauni,4 - 0,Minetube,2,3739,5601,2800.5,1.01,0.69,0.07,1966.4,0.95,0.44,-0.15,6022.8,0.93,0.34,-0.42,0.61,332,23,141.78,1.05,0.86,0.72,Minetube,0,0,0,16.23,mehrere Perspektiven,https://www.youtube.com/watch?v=WD9Vg7voC3k;https://www.youtube.com/watch?v=F5Uw0THN7NM,https://www.youtube.com/watch?v=WD9Vg7voC3k;https://www.youtube.com/@DauniDaunstar;https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w;https://www.youtube.com/user/DauniDaunstar;https://www.youtube.com/watch?v=F5Uw0THN7NM;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780,2026-06-19T11:59:12Z
season_008,season_008_schedule_0101,Liga 2,regular_season,14. Spieltag - Mittwoch der 28.07.2021,Blocki,Pokgalaxy,2 - 0,Blocki,1,3052,3052,3052,0.93,0.36,-0.71,2774.1,1.1,0.84,0.72,2774.1,1.1,0.82,0.9,0.38,285,55,129.42,0.99,0.5,-0.05,Blocki,0,0,0,16.23,nur eine Quelle (-15%),https://www.youtube.com/watch?v=ThvdhORE-oA,https://www.youtube.com/watch?v=ThvdhORE-oA;https://www.youtube.com/@Blocki;https://www.youtube.com/c/Blocki;https://www.youtube.com/user/Blocki;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305,2026-06-19T11:59:12Z
season_006,season_006_schedule_0061,Sun Conference,regular_season,5. Spieltag - Sonntag der 12.05.2019,Lauris,Minetube,5 - 0,Lauris,2,2515,5012,2506,1,0.54,0,2713.3,0.93,0.4,-0.31,5769.6,0.87,0.2,-0.96,0.57,137,20,66.88,1.21,0.92,1.57,Minetube,0,0,0,16.22,mehrere Perspektiven,https://www.youtube.com/watch?v=HYb5-j9ucGE;https://www.youtube.com/watch?v=9JdyeyLvDD0,https://www.youtube.com/watch?v=HYb5-j9ucGE;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://www.youtube.com/watch?v=9JdyeyLvDD0;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,2026-06-19T11:59:12Z
season_004,season_004_schedule_0201,Liga 2,regular_season,3. Spieltag - Mittwoch der 29.03.2017,Asalakoren,Professor N,0 - 2,Professor N,1,6642,6642,6642,1.25,0.91,1.48,6627.6,1,0.62,0.18,6627.6,1,0.6,0.16,0.7,218,32,42.46,0.7,0.05,-3.64,Professor N,0,0,0,16.21,nur eine Quelle (-15%),https://www.youtube.com/watch?v=lYwX3OJVFCo,https://www.youtube.com/watch?v=lYwX3OJVFCo;https://www.youtube.com/channel/UCxwnb7Ru6fSkRJIjKWZGy6Q;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,2026-06-19T11:59:12Z
season_007,season_007_schedule_0051,Regular Season,regular_season,13. Spieltag - Sonntag der 12.07.2019,ElektechN9ne,Bene,0 - 5,Bene,2,3178,4591,2295.5,0.78,0.15,-1.16,3116.8,1.02,0.67,0.19,5578.4,0.82,0.13,-1.38,0.53,277,43,114.22,1.49,1,1.36,Bene,0,0,0,16.13,mehrere Perspektiven; Engagement-Ausreißer 1.5x,https://www.youtube.com/watch?v=s2DgvgJJiEM;https://www.youtube.com/watch?v=mrHSVFhQgqM,https://www.youtube.com/watch?v=s2DgvgJJiEM;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=mrHSVFhQgqM;https://www.youtube.com/user/ElektechN9ne;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537,2026-06-19T11:59:12Z
season_005,season_005_schedule_0036,Liga 1,regular_season,19. Spieltag - Sonntag der 22.07.2018,Lauris,Art'n'Gaming,5 - 0,Lauris,1,2453,2453,2453,1.08,0.82,0.26,2161.1,1.14,0.81,0.79,2161.1,1.14,0.86,1.14,0.32,109,14,55.85,0.92,0.32,-0.53,Lauris,0,0,0,16.13,nur eine Quelle (-15%),https://www.youtube.com/watch?v=2buRiYqmwNY,https://www.youtube.com/watch?v=2buRiYqmwNY;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_003,season_003_schedule_0196,Regular Season,regular_season,8. Spieltag - Mittwoch der 23.03.2016,TheMiiFii,BraveBird,6 - 0,TheMiiFii,2,2917,3252,1626,1.01,0.6,0.04,354.7,0.94,0.42,-0.25,3575.4,0.91,0.28,-0.6,0.4,107,19,182.09,1.4,0.84,1.31,BraveBird,0,0,0,16.12,mehrere Perspektiven,https://www.youtube.com/watch?v=gZO1mhhFK6E;https://www.youtube.com/watch?v=tYJLu1jEB30,https://www.youtube.com/watch?v=gZO1mhhFK6E;https://www.youtube.com/c/Bravebirdthemall;https://www.youtube.com/channel/UCqAKZ9OEu9Fx1fkW1UtXNEQ;https://www.youtube.com/watch?v=tYJLu1jEB30;https://www.youtube.com/user/TheMiiFii;https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,2026-06-19T11:59:12Z
season_004,season_004_schedule_0057,Regular Season,regular_season,3. Spieltag - Sonntag der 26.03.2017,Bene,SurskitTV,4 - 0,Bene,2,5068,7755,3877.5,1.27,0.7,0.59,5557.8,0.91,0.4,-0.29,8761.9,0.89,0.23,-0.81,0.75,205,28,51.5,0.86,0.26,-0.55,Bene,0,0,0,16.11,mehrere Perspektiven,https://www.youtube.com/watch?v=zT60sG1Qb-8;https://www.youtube.com/watch?v=DUxlYPQpoLU,https://www.youtube.com/watch?v=zT60sG1Qb-8;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=DUxlYPQpoLU;https://www.youtube.com/user/SurskitTV;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_004,season_004_schedule_0156,Liga 2,regular_season,18. Spieltag - Mittwoch der 19.07.2017,Barry D. Sin of Speed,BlackLink,3 - 0,Barry D. Sin of Speed,2,1330,2284,1142,1.16,0.67,0.33,1087.1,1.22,0.85,1.21,2311.1,0.99,0.53,0.05,0.3,56,12,62.89,0.92,0.38,-0.32,BlackLink,0,0,0,16.1,mehrere Perspektiven,https://www.youtube.com/watch?v=8604R1oRaXk;https://www.youtube.com/watch?v=H6ppMsEushM,https://www.youtube.com/watch?v=8604R1oRaXk;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=H6ppMsEushM;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,2026-06-19T11:59:12Z
season_002,season_002_schedule_0061,Regular Season,regular_season,3. Spieltag - Sonntag der 29.03.2015 [12:00 -18:00],Kuchenjaeger,PresentLP,2 - 0,Kuchenjaeger,1,3181,3181,3181,1.54,0.85,1.76,2915.4,1.09,0.78,0.88,2915.4,1.09,0.81,0.83,0.4,130,43,67.9,0.99,0.5,-0.06,PresentLP,0,0,0,16.09,nur eine Quelle (-15%),https://www.youtube.com/watch?v=nwYsAP7br8E,https://www.youtube.com/watch?v=nwYsAP7br8E;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,2026-06-19T11:59:12Z
season_005,season_005_schedule_0244,Liga 2,regular_season,22. Spieltag - Mittwoch der 15.08.2018,BraveBird,BlackLink,0 - 5,BlackLink,2,855,1245,622.5,0.54,0.1,-2.21,857.5,1,0.56,0.11,1288.2,0.97,0.45,-0.12,0.19,54,14,91.23,1.38,0.9,2.31,BraveBird,0,0,0,16.08,mehrere Perspektiven; Engagement-Ausreißer 1.4x,https://www.youtube.com/watch?v=rdh7_PyeXR8;https://www.youtube.com/watch?v=b6mHPy524h4,https://www.youtube.com/watch?v=rdh7_PyeXR8;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996;https://www.youtube.com/watch?v=b6mHPy524h4;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=2102144361,2026-06-19T11:59:12Z
season_005,season_005_schedule_0063,Liga 1,regular_season,14. Spieltag - Sonntag der 17.06.2018,Professor N,PresentLP,2 - 0,Professor N,2,6787,8851,4425.5,0.88,0.25,-0.57,7390.5,0.92,0.34,-0.37,10147.5,0.87,0.2,-0.92,0.79,411,60,78.49,1.12,0.82,1.17,PresentLP,0,0,0,16.07,mehrere Perspektiven,https://www.youtube.com/watch?v=3YFbgyDR2DA;https://www.youtube.com/watch?v=mYeODk72eME,https://www.youtube.com/watch?v=3YFbgyDR2DA;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://www.youtube.com/watch?v=mYeODk72eME;https://www.youtube.com/channel/UCxwnb7Ru6fSkRJIjKWZGy6Q;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_009,season_009_schedule_0082,Tag Team,regular_season,11. Spieltag - Mittwoch der 06.07.2022,Pokgalaxy,Hydronic,0 - 4,Hydronic,2,2484,3300,1650,0.89,0.36,-0.58,2507.1,0.99,0.56,0.14,3335,0.99,0.53,0.06,0.41,204,21,99.03,1.03,0.64,0.26,Hydronic,0,0,0,16.07,mehrere Perspektiven,https://www.youtube.com/watch?v=l599sz9Jkh4;https://www.youtube.com/watch?v=iaRLrUOIZfU,https://www.youtube.com/watch?v=l599sz9Jkh4;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://www.youtube.com/watch?v=iaRLrUOIZfU;https://www.youtube.com/@Pokgalaxy;https://www.youtube.com/c/Pokgalaxy;https://www.youtube.com/user/Pokgalaxy;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_009,season_009_schedule_0052,Tag Team,regular_season,7. Spieltag - Mittwoch der 01.06.2022,Nestfloh,ElektechN9ne,2 - 0,Nestfloh,2,5874,6643,3321.5,0.99,0.5,-0.02,795.5,0.97,0.48,-0.03,7374.6,0.9,0.26,-0.67,0.7,495,32,95.17,1,0.5,-0.01,ElektechN9ne,0,0,0,16.06,mehrere Perspektiven,https://www.youtube.com/watch?v=_CbxpRImrZ0;https://www.youtube.com/watch?v=jzZQwWTGFUw,https://www.youtube.com/watch?v=_CbxpRImrZ0;https://www.youtube.com/user/ElektechN9ne;https://www.youtube.com/watch?v=jzZQwWTGFUw;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_010,season_010_schedule_0035,Regular Season,regular_season,Spieltag 5,PresentLP,Dauni,3 - 0,PresentLP,2,7070,10044,5022,0.98,0.44,-0.17,7760,0.91,0.32,-0.42,11757.2,0.85,0.17,-1.09,0.83,623,48,101.7,1,0.44,-0.05,PresentLP,0,0,0,16.02,mehrere Perspektiven,https://www.youtube.com/watch?v=FMcU7aL717M;https://www.youtube.com/watch?v=s-9hZ7RYCiU,https://www.youtube.com/watch?v=FMcU7aL717M;https://www.youtube.com/@DauniDaunstar;https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w;https://www.youtube.com/user/DauniDaunstar;https://www.youtube.com/watch?v=s-9hZ7RYCiU;https://www.youtube.com/@PresPres;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780,2026-06-19T11:59:12Z;2026-06-19T15:15:41Z
